time,q2,dq2,ddq2,q2_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,,
3.66141,-0.009566107,0.000550214,0.001709973,3.654053613,4.143252668,-4.38E-01,4.253938709,-0.3261609,2.483818475,2.762298046,1.965055822,3.095846591,,,
3.6769,-0.009555256,0.000564086,0.002315363,3.910540805,4.151326787,-4.32E-01,4.26581101,-0.3177399,2.331265084,2.75147319,1.965467735,3.467224849,,,
3.69278,-0.00954435,0.00056843,0.002319895,4.187293549,4.15385554,-4.26E-01,4.269494745,-0.3111818,1.939762135,2.748308032,1.973391025,3.795045411,,,
3.7086,-0.009533304,0.000564346,0.001982149,4.473058082,4.151478432,-4.21E-01,4.266032375,-0.306351,2.941417482,2.753371075,1.989371637,4.085462844,,,
3.72397,-0.009522185,0.000558888,0.001452838,4.755765092,4.148301467,-4.15E-01,4.261382402,-0.3018499,2.423567512,2.767143848,2.013902729,4.356410855,,,
3.73905,-0.009511063,0.000560102,0.000746209,5.022913643,4.149008249,-4.09E-01,4.262419136,-0.2960016,2.528414374,2.79023861,2.047370179,4.622209387,,,
3.7542,-0.009499835,0.000572675,5.56E-05,5.262843962,4.156326655,-4.04E-01,4.273078897,-0.2877548,2.411391709,2.82280853,2.090001994,4.886705943,,,
3.77005,-0.009488162,0.000596704,-5.30E-05,5.467507417,4.170313536,-3.98E-01,4.293082838,-0.2769754,2.598568933,2.864781612,2.141827424,5.14330159,,,
3.78497,-0.009475624,0.000628578,0.000943931,5.637220875,4.188866316,-3.91E-01,4.318911638,-0.2643077,2.73837715,2.915866393,2.202658258,5.379463432,,,
3.80074,-0.009462051,0.000661702,0.002744752,5.786541262,4.208147353,-3.85E-01,4.344961699,-0.2510584,2.931006313,2.975616585,2.272113351,5.380740646,,,
3.81625,-0.009447792,0.000687057,0.00401794,5.942823864,4.222906223,-3.78E-01,4.364393304,-0.23911,2.695141726,3.043586085,2.349711082,5.633188054,,,
3.83204,-0.009433625,0.000695654,0.003316,6.131747341,4.227910217,-3.71E-01,4.370886395,-0.2304288,2.721632777,3.11952687,2.435016638,5.634329411,,,
3.84979,-0.009420259,0.000684017,0.00046787,6.360268191,4.221136235,-3.64E-01,4.362085248,-0.2259127,2.765324649,3.203496154,2.527768093,5.926566673,,,
3.86377,-0.009407805,0.000659671,-0.0028806,6.613969561,4.206964919,-3.58E-01,4.343386266,-0.224183,2.594592136,3.29578487,2.627898845,5.927891687,,,
3.87943,-0.009395672,0.000639747,-0.004365315,6.872203815,4.195367786,-3.51E-01,4.327782801,-0.2217678,3.012451173,3.39673432,2.735451668,6.304203926,,,
3.89497,-0.009383026,0.000639393,-0.002932499,7.127112564,4.195161547,-3.45E-01,4.327502777,-0.2154408,2.767221333,3.50660684,2.850468419,6.685612382,,,
3.91061,-0.009369464,0.000658265,9.12E-05,7.387388213,4.206146841,-3.38E-01,4.342294635,-0.2050783,3.064600126,3.625622839,2.972952651,7.027183814,,,
3.92666,-0.009355325,0.000679606,0.002144639,7.659746732,4.218568948,-3.31E-01,4.35872685,-0.1940086,3.02103376,3.754107033,3.10291894,7.321322693,,,
3.94294,-0.009341341,0.000685955,0.001847786,7.925949018,4.222264637,-3.25E-01,4.363557369,-0.1858749,3.286057742,3.892540927,3.240428381,7.584384109,,,
3.959,-0.009327892,0.000677644,0.000292801,8.143707401,4.217426752,-3.18E-01,4.357228599,-0.1807577,2.657021895,4.041377872,3.385491959,7.833121282,,,
3.97438,-0.00931457,0.000675044,-0.000131933,8.273183885,4.215913658,-3.11E-01,4.355239929,-0.1745237,2.865453439,4.200731034,3.537852623,8.064275617,,,
3.98998,-0.009300525,0.000700529,0.001806608,8.298867359,4.230747824,-3.04E-01,4.374547605,-0.1624161,2.642322716,4.370190241,3.696790293,8.251883299,,,
4.0051,-0.009285247,0.000756808,0.004956609,8.22678074,4.263506365,-2.96E-01,4.415775305,-0.1435849,2.706275771,4.548866379,3.861064639,8.362086184,,,
4.02106,-0.009269008,0.000822643,0.006921842,8.072399839,4.301827705,-2.88E-01,4.461774876,-0.1221834,3.374708748,4.735535094,4.028975591,8.37081585,,,
4.03582,-0.009252565,0.000869498,0.006240026,7.861526228,4.329100932,-2.80E-01,4.493198805,-0.1041108,2.887209919,4.928761037,4.198473258,8.370891477,,,
4.05168,-0.009236523,0.000882662,0.00345214,7.638731939,4.336763528,-2.71E-01,4.501845463,-0.0926469,3.414247682,5.12706267,4.36732297,8.20026346,,,
4.06742,-0.009220993,0.000868851,0.000403272,7.460651618,4.328724608,-2.62E-01,4.492772149,-0.086718,3.317041443,5.329228488,4.533372864,7.922099817,,,
4.08268,-0.009205741,0.000847347,-0.001166159,7.368927727,4.316207706,-2.54E-01,4.478472117,-0.0825434,3.386398381,5.534728412,4.694881996,7.624738207,,,
4.09803,-0.009190557,0.000835337,-0.000536494,7.361337503,4.309216909,-2.45E-01,4.470391407,-0.0765897,2.711812668,5.743987271,4.85074765,7.388363304,,,
4.11349,-0.009175437,0.000838866,0.001819579,7.380223302,4.311271046,-2.37E-01,4.472772913,-0.0674922,3.264568275,5.9582745,5.000462732,7.260684578,,,
4.12874,-0.009160457,0.000852794,0.004511376,7.328956322,4.319378407,-2.28E-01,4.482114729,-0.0561752,3.442130854,6.17906303,5.143743509,7.260127209,,,
4.14479,-0.009145539,0.000866308,0.005856204,7.122138412,4.327244179,-2.20E-01,4.491091882,-0.0448062,3.650352883,6.406869854,5.279942103,7.213106509,,,
4.16027,-0.009130379,0.000869382,0.004833058,6.751865314,4.329033717,-2.11E-01,4.493122614,-0.0354949,2.929281335,6.639870639,5.407561652,7.211688586,,,
4.17543,-0.009114665,0.000857556,0.001866916,6.316374518,4.322149893,-2.02E-01,4.485287397,-0.029283,3.267419976,6.872872473,5.524278488,7.035271027,,,
4.19079,-0.009098423,0.000833727,-0.001319252,5.966692329,4.308279549,-1.94E-01,4.469302675,-0.0257105,3.389118174,7.074279375,5.627623497,6.702902022,,,
4.20617,-0.009082127,0.000806269,-0.002936869,5.799673414,4.29229702,-1.86E-01,4.450544012,-0.0231386,2.415158572,7.218948836,5.715950323,6.287591784,,,
4.22162,-0.009066369,0.000784405,-0.00252734,5.786969985,4.279570079,-1.78E-01,4.435334306,-0.0196667,3.077451611,7.344718862,5.788993742,5.915605196,,,
4.23771,-0.009051305,0.00077382,-0.001229048,5.802960247,4.273408952,-1.70E-01,4.427881287,-0.0140442,3.203832029,7.440039926,5.84758971,5.686102692,,,
4.25365,-0.009036447,0.000774869,-0.000635987,5.725105568,4.274019541,-1.63E-01,4.428622581,-6.08E-03,3.560337667,7.493470103,5.892794262,5.609739864,,,
4.26875,-0.009021097,0.000782967,-0.00140557,5.519932137,4.278733196,-1.55E-01,4.434325439,3.37E-03,3.3251474,7.494043317,5.925091085,5.60982414,,,
4.28485,-0.009005024,0.000790353,-0.002926429,5.250562627,4.283032281,-1.47E-01,4.439496455,0.0127489,3.193365128,7.432780931,5.944232863,5.573478538,,,
4.30099,-0.008988706,0.000789871,-0.00409294,5.014997084,4.282752062,-1.39E-01,4.439160274,0.0205524,3.8593774,7.304582931,5.949711303,5.450231521,,,
4.31687,-0.008972921,0.000779805,-0.004200653,4.875120002,4.276892696,-1.31E-01,4.432102853,0.0263378,3.653014144,7.109211216,5.941404131,5.448861391,,,
4.33232,-0.008958151,0.000765214,-0.003247776,4.828236111,4.268399516,-1.24E-01,4.421777029,0.0310722,3.962389315,6.866750936,5.919926578,5.199120863,,,
4.34827,-0.008944332,0.000753204,-0.001731067,4.829383623,4.261408663,-1.16E-01,4.413190343,0.0362025,2.975982683,6.605589946,5.886532766,4.951629212,,,
4.36453,-0.008930997,0.000746858,-0.000275316,4.835056173,4.257714687,-1.09E-01,4.408620574,0.0424023,3.572936894,6.353474389,5.842755139,4.787172054,,,
4.38003,-0.008917532,0.000744848,0.0007422,4.829733278,4.256545234,-1.01E-01,4.407169105,0.0494494,3.016121831,6.129437041,5.790088313,4.719831377,,,
4.39492,-0.00890339,0.000746593,0.001420533,4.817881812,4.257560738,-9.36E-02,4.408429631,0.0572647,3.383517254,5.941017336,5.729881174,4.721472204,,,
4.41042,-0.008888282,0.000755704,0.002170695,4.798247703,4.262864295,-8.61E-02,4.414984863,0.0666445,3.640532751,5.786686686,5.663365411,4.753590886,,,
4.42542,-0.008872314,0.000776743,0.003144626,4.752288305,4.275110452,-7.83E-02,4.429945544,0.0786202,3.976585856,5.660291679,5.591647573,4.784382262,,,
4.44117,-0.008855914,0.000808474,0.003788551,4.658388573,4.293580203,-7.02E-02,4.452063919,0.0930515,3.61515846,5.554645653,5.515600257,4.789635031,,,
4.45673,-0.008839547,0.000841321,0.003198127,4.512147175,4.31270005,-6.18E-02,4.474426154,0.1080345,2.664689044,5.463381823,5.435752416,4.74986741,,,
4.47216,-0.008823455,0.000862747,0.001122657,4.329343025,4.325171706,-5.32E-02,4.488734713,0.120947,3.966144964,5.381547263,5.352300667,4.653028905,,,
4.48787,-0.008807659,0.000865949,-0.001512416,4.133587504,4.327035611,-4.45E-02,4.490854925,0.1302463,3.632290832,5.305594363,5.265242217,4.652176932,,,
4.50288,-0.008792132,0.000853917,-0.003317061,3.946763011,4.32003157,-3.60E-02,4.482863386,0.136378,3.562325791,5.233136634,5.174538495,4.651905742,,,
4.51818,-0.008776895,0.000836242,-0.003667729,3.787511162,4.309743285,-2.76E-02,4.471002239,0.1412043,3.79046237,5.162666205,5.0802472,4.377488976,,,
4.53407,-0.008761899,0.000822826,-0.003151101,3.667355641,4.301934593,-1.94E-02,4.461900079,0.1467484,3.971054671,5.093340829,4.982616265,4.375361491,,,
4.54935,-0.008746848,0.000819236,-0.002900085,3.580540227,4.299844669,-1.12E-02,4.459449068,0.1542215,3.40678749,5.024806161,4.882121518,4.013594344,,,
4.5654,-0.008731233,0.000825247,-0.003605515,3.499718255,4.303343402,-2.94E-03,4.46354872,0.1636748,3.760603227,4.959626302,4.779398697,3.695679654,,,
4.58071,-0.008714684,0.00083611,-0.005001392,3.389861796,4.309666765,5.42E-03,4.470913466,0.1742071,3.624146773,4.906133327,4.675062933,3.475700087,,,
4.59594,-0.008697391,0.000845534,-0.006037102,3.232692566,4.315152407,1.39E-02,4.477256668,0.1845456,3.549397107,4.850939665,4.56951229,3.33902044,,,
4.61151,-0.00868013,0.00084938,-0.0055605,3.036714015,4.31739117,2.24E-02,4.479833344,0.1938068,3.403369123,4.793409653,4.462853801,3.238004056,,,
4.6273,-0.008663704,0.000848898,-0.003122857,2.821045223,4.317110498,3.09E-02,4.47951069,0.2021973,3.750617455,4.732967223,4.354988255,3.126183052,,,
4.6432,-0.008648235,0.000850934,0.000589456,2.593834312,4.318295584,3.94E-02,4.480872302,0.2111117,2.910241109,4.669116228,4.245741941,2.977824266,,,
4.65843,-0.008632989,0.000862268,0.003969004,2.354377105,4.324892488,4.80E-02,4.488416696,0.2219986,4.448370393,4.60141614,4.134922503,2.787918286,,,
4.67391,-0.008616958,0.00088052,0.005276186,2.118457527,4.335516695,5.68E-02,4.500443768,0.2344515,4.062519407,4.529429461,4.022320965,2.787219638,,,
4.68991,-0.008599734,0.000891561,0.003766707,1.93358129,4.341943834,6.57E-02,4.507647572,0.2455725,3.934772944,4.452874299,3.907798355,2.492637864,,,
4.70584,-0.008581902,0.000880991,0.000576665,1.85333563,4.335791063,7.45E-02,4.500752387,0.2522655,4.508352482,4.371982701,3.791518648,2.179082788,,,
4.72161,-0.008564568,0.000851584,-0.001655175,1.882501204,4.318673697,8.30E-02,4.481306331,0.2548972,3.274262419,4.287723933,3.67417106,1.92603762,,,
4.73694,-0.008548417,0.000826747,-0.000791423,1.94700018,4.304216712,9.13E-02,4.464569262,0.2581947,3.569175855,4.201508112,3.556908058,1.786893671,,,
4.7524,-0.008533211,0.000831129,0.002675166,1.933036077,4.306767579,9.96E-02,4.467543908,0.2673792,3.48264959,4.114407419,3.440902023,1.764811599,,,
4.76755,-0.008518141,0.00086541,0.005729498,1.776355572,4.326721697,1.08E-01,4.490498171,0.2828854,2.951807561,4.026467968,3.326781894,1.764857952,,,
4.78351,-0.008502599,0.000902324,0.005610964,1.526327493,4.348208365,1.17E-01,4.51461806,0.2992867,3.699929894,3.936763319,3.214402363,1.757220775,,,
4.79921,-0.00848657,0.000910339,0.002624935,1.320412226,4.352873725,1.26E-01,4.519776964,0.3099888,3.013337379,3.844283853,3.103190556,1.685202167,,,
4.81508,-0.0084704,0.000882212,-0.00011438,1.280845309,4.336501702,1.35E-01,4.501551285,0.3131821,3.347322813,3.749013526,2.992847494,1.541308185,,,
4.83033,-0.008454331,0.000840847,0.000105859,1.42046443,4.312424023,1.44E-01,4.474107037,0.3133146,3.103450168,3.652312487,2.883863345,1.541232995,,,
4.84635,-0.008438299,0.000818337,0.002857611,1.642287854,4.299321496,1.52E-01,4.458834509,0.3169926,3.917453916,3.556288841,2.777449635,1.433392583,,,
4.86196,-0.008422093,0.000829019,0.005145626,1.830577833,4.3055394,1.60E-01,4.466112854,0.3274147,3.399536924,3.462726724,2.674989941,1.441349566,,,
4.87886,-0.008405615,0.000860222,0.004475191,1.94438169,4.323702018,1.69E-01,4.487059624,0.342252,3.761038298,3.372488536,2.577497589,1.560797361,,,
4.89309,-0.008389004,0.000886261,0.001159789,2.029755931,4.338858616,1.78E-01,4.504196213,0.3563165,2.373839107,3.28578607,2.485486682,1.734027542,,,
4.90821,-0.008372586,0.000890269,-0.002253384,2.156037344,4.34119173,1.86E-01,4.506807342,0.3660156,3.657235715,3.202886518,2.399237302,1.907748382,,,
4.9238,-0.008356718,0.000873308,-0.00356151,2.354327009,4.331318755,1.95E-01,4.495709424,0.3713518,3.185161036,3.12453921,2.319118592,2.067442885,,,
4.93999,-0.00834159,0.000845734,-0.002813179,2.616581998,4.315268912,2.04E-01,4.477390929,0.3742904,3.006810859,3.051877226,2.245703735,2.231281851,,,
4.95471,-0.008327078,0.000815356,-0.001771612,2.933849719,4.297585976,2.12E-01,4.456792965,0.3763643,3.823613392,2.986141819,2.179707393,2.425906563,,,
4.97005,-0.008312729,0.000786951,-0.001751911,3.311123841,4.281052309,2.20E-01,4.437118469,0.3785492,2.679501672,2.92861833,2.121930006,2.671806335,,,
4.98524,-0.00829795,0.000769129,-0.002265247,3.740042505,4.27067829,2.27E-01,4.424558822,0.3826718,3.414218244,2.88071706,2.073267967,2.982177692,,,
5.00063,-0.00828233,0.000773699,-0.001827688,4.175915654,4.273338264,2.35E-01,4.427795429,0.3913174,3.148660738,2.843851625,2.03467061,3.360906528,,,
5.01601,-0.008265902,0.000804857,0.000165248,4.561892711,4.291475225,2.43E-01,4.449569319,0.4055908,3.095473316,2.819050655,2.00696017,3.793840063,,,
5.03196,-0.00824903,0.000852062,0.00263105,4.875972053,4.318952157,2.52E-01,4.481625844,0.4235441,3.310101622,2.80667308,1.990627936,4.244615415,,,
5.04781,-0.008231977,0.000897213,0.003822458,5.142506454,4.345233489,2.61E-01,4.511314167,0.4415375,2.885469296,2.80654585,1.985792547,4.667929267,,,
5.06349,-0.008214604,0.00092848,0.002943941,5.397611196,4.363433556,2.70E-01,4.531354427,0.4570671,3.435305518,2.818359734,1.992343631,5.032476028,,,
5.07906,-0.008196598,0.000945546,0.000747461,5.656553089,4.373367201,2.79E-01,4.54212233,0.4699273,3.563513478,2.841909611,2.010113334,5.334467695,,,
5.09445,-0.008177986,0.000953377,-0.001202346,5.919103349,4.377925578,2.89E-01,4.547024526,0.4810192,3.712702873,2.87756914,2.038945937,5.591651845,,,
5.11108,-0.008159309,0.000955385,-0.001688423,6.191866207,4.379094567,2.98E-01,4.54827779,0.4909667,3.801042835,2.925372469,2.078698743,5.828373211,,,
5.12544,-0.0081412,0.000954236,-0.000474452,6.487506552,4.378425451,3.08E-01,4.54756063,0.5002711,4.312683998,2.985326707,2.129270109,6.067137142,,,
5.14123,-0.008123843,0.000955859,0.001829414,6.798582746,4.379370162,3.18E-01,4.548573023,0.5101459,3.683295972,3.057603609,2.190649573,6.32645371,,,
5.15699,-0.008106864,0.000967615,0.004232977,7.081523766,4.386213358,3.27E-01,4.555875843,0.5221639,3.17885872,3.142403771,2.262883145,6.614303025,,,
5.1727,-0.008089713,0.000990847,0.005713933,7.27578891,4.399736195,3.37E-01,4.570151579,0.5367082,3.510117027,3.239577651,2.345893894,6.915989113,,,
5.18816,-0.008072086,0.001018191,0.005566336,7.340818996,4.415652159,3.47E-01,4.586697645,0.5523473,4.069888533,3.348279637,2.439242863,6.919551658,,,
5.20373,-0.008053978,0.001041778,0.003945369,7.273368403,4.429381895,3.58E-01,4.600756628,0.5674709,3.782238921,3.46691292,2.541983077,7.210879605,,,
5.21966,-0.00803539,0.001063476,0.002051337,7.095369718,4.442011657,3.68E-01,4.613520107,0.582433,3.38191561,3.593335302,2.652672505,7.379892131,,,
5.2346,-0.008016075,0.001092978,0.001278219,6.839985415,4.459184235,3.79E-01,4.630623586,0.5992499,3.016973022,3.725110495,2.769488615,7.369009104,,,
5.25009,-0.007995719,0.001133537,0.001910506,6.556327983,4.482793067,3.91E-01,4.653685083,0.6186822,3.387495443,3.859727841,2.890384446,7.184744484,,,
5.26504,-0.007974445,0.001171753,0.002829914,6.312200686,4.50503775,4.02E-01,4.674957721,0.6380272,3.241576846,3.994918775,3.013310132,6.880530399,,,
5.2804,-0.007953076,0.001185283,0.002651612,6.165794718,4.512912969,4.14E-01,4.682386928,0.6525716,3.51041455,4.129094529,3.136513246,6.537524681,,,
5.29578,-0.007932619,0.001162588,0.001056282,6.119131881,4.499703071,4.26E-01,4.669895285,0.6596473,3.736190097,4.261612916,3.258788266,6.241712086,,,
5.31073,-0.007913089,0.001115313,-0.00102175,6.100129533,4.472184969,4.37E-01,4.643386184,0.6613364,3.229098909,4.392510665,3.379461304,6.052477256,,,
5.3263,-0.007892776,0.001071309,-0.002350434,6.00210155,4.446571264,4.48E-01,4.618089169,0.6632401,3.637740133,4.521697076,3.498032364,5.972807817,,,
5.34175,-0.007869096,0.001054588,-0.002453164,5.758584686,4.436838076,4.58E-01,4.608311008,0.6704306,3.45007962,4.64808691,3.613670708,5.942409703,,,
5.35822,-0.007840783,0.001068968,-0.001832432,5.395318088,4.445208797,4.69E-01,4.616726007,0.6839822,4.068361615,4.7693045,3.724924918,5.867374535,,,
5.4045,-0.007809443,0.001098009,-0.001294842,5.014147284,4.462112864,4.80E-01,4.633512321,0.7007541,3.703296815,4.882235411,3.82989151,5.672451063,,,
5.42008,-0.007778756,0.001119605,-0.001144821,4.720893057,4.474683404,4.91E-01,4.645820979,0.7162531,3.713115565,4.98408222,3.926746932,5.362282671,,,
5.43554,-0.007751977,0.001120992,-0.001120152,4.559640618,4.475490502,5.02E-01,4.646606302,0.7277257,3.64623843,5.073208939,4.014271497,5.002415634,,,
5.45138,-0.007730059,0.001101598,-0.001060203,4.505432246,4.464201793,5.13E-01,4.635567879,0.7348504,3.263922694,5.14927785,4.092035753,4.682801789,,,
5.46693,-0.007711768,0.001066379,-0.001321207,4.507110859,4.443701632,5.24E-01,4.61521596,0.7384599,3.157981307,5.212788614,4.160226555,4.467311404,,,
5.48222,-0.007695132,0.001021996,-0.00223151,4.529855382,4.417867233,5.34E-01,4.58897906,0.7397942,3.474296374,5.264534379,4.219347729,4.370957765,,,
5.49806,-0.007678686,0.000980221,-0.003254644,4.560905305,4.393550668,5.44E-01,4.563646948,0.7412325,3.717431747,5.305354559,4.27001921,4.370614737,,,
5.5134,-0.007661711,0.000959775,-0.003145098,4.58464353,4.381649546,5.54E-01,4.551011466,0.7467301,3.739716685,5.33612281,4.312899552,4.427964157,,,
5.52934,-0.007643763,0.00097787,-0.00122274,4.560993156,4.392182166,5.63E-01,4.562202118,0.7601121,3.179598868,5.357634735,4.348599636,4.505226894,,,
5.54442,-0.007624357,0.00103554,0.001624188,4.435800933,4.425750893,5.74E-01,4.597057436,0.7819802,4.147541358,5.370199048,4.377481801,4.5059719,,,
5.56062,-0.007603246,0.001110851,0.003503889,4.180898839,4.469587956,5.85E-01,4.640849263,0.8081259,3.761898278,5.373147006,4.399408919,4.506297871,,,
5.57565,-0.007580925,0.00116966,0.003280075,3.829335093,4.503819486,5.97E-01,4.67380377,0.83156,4.407326017,5.364759204,4.413652123,4.506437979,,,
5.59092,-0.007558607,0.001188019,0.001757882,3.466747471,4.514505876,6.08E-01,4.683883293,0.8470916,4.003870296,5.342930661,4.419121303,4.338921496,,,
5.60662,-0.00753748,0.001167937,0.000952762,3.175249847,4.502816208,6.20E-01,4.672852506,0.8547388,3.331254694,5.306301234,4.414842494,3.990891714,,,
5.62272,-0.007517924,0.00113243,0.00205153,2.976603252,4.482148577,6.31E-01,4.653062272,0.8589484,4.06806217,5.255067624,4.400370122,3.573224315,,,
5.6381,-0.007499437,0.001105179,0.004202641,2.829987229,4.466286436,6.43E-01,4.63761516,0.8645359,4.298069,5.19085846,4.375849064,3.18950189,,,
5.65385,-0.007481219,0.00109501,0.005483514,2.681997294,4.460367001,6.53E-01,4.631791212,0.8734358,4.216684717,5.115871846,4.341750144,2.894029083,,,
5.66989,-0.007462726,0.001097932,0.004884092,2.507459489,4.462067959,6.64E-01,4.63346809,0.8849813,3.785091756,5.032074311,4.298567468,2.685800735,,,
5.68531,-0.007443723,0.001108788,0.003015366,2.299635327,4.468387155,6.76E-01,4.639674148,0.8982206,4.07380168,4.940938031,4.246689216,2.530813369,,,
5.70069,-0.007423986,0.00112654,0.001023103,2.041685811,4.478720378,6.87E-01,4.649743129,0.913015,3.701272081,4.843456073,4.186375613,2.530773144,,,
5.71552,-0.007403193,0.001148731,-0.000649274,1.716131552,4.491637151,6.98E-01,4.662194418,0.9289178,3.921987263,4.740052192,4.11769216,2.313311892,,,
5.73065,-0.007381262,0.001164917,-0.002224291,1.350252046,4.501058743,7.10E-01,4.671184082,0.9437816,3.621552664,4.630553883,4.04045177,2.032920151,,,
5.74568,-0.007358796,0.001160522,-0.003668542,1.032022626,4.498500246,7.22E-01,4.668750472,0.9544879,3.627711712,4.514672052,3.954385308,1.694822705,,,
5.76147,-0.007336976,0.001130783,-0.004220133,0.853130871,4.481190082,7.33E-01,4.65213533,0.9598322,3.197835328,4.392871168,3.859581855,1.330654018,,,
5.77692,-0.007316763,0.001090415,-0.003025629,0.825137033,4.457692632,7.44E-01,4.629149192,0.962649,3.925971868,4.266811573,3.756879594,1.004483119,,,
5.79284,-0.007298112,0.001064352,-0.000277185,0.861555509,4.442521661,7.54E-01,4.614032181,0.9680644,3.503829212,4.138755827,3.647810737,0.784524339,,,
5.80807,-0.007280007,0.001064173,0.002416158,0.855684404,4.44241783,7.65E-01,4.613927949,0.9786509,3.804036003,4.010395237,3.534085887,0.695893106,,,
